Country,Item,Year,Unit,Value
United Kingdom,Protein supply quantity (g/capita/day),1998,g/capita/day,98.71
United Kingdom,Protein supply quantity (g/capita/day),2003,g/capita/day,103.08
United Kingdom,Protein supply quantity (g/capita/day),2008,g/capita/day,102.88
United Kingdom,Protein supply quantity (g/capita/day),2013,g/capita/day,103.21
United Kingdom,Fat supply quantity (g/capita/day),1963,g/capita/day,134.66
United Kingdom,Fat supply quantity (g/capita/day),1968,g/capita/day,140.64
United Kingdom,Fat supply quantity (g/capita/day),1973,g/capita/day,137.6
United Kingdom,Fat supply quantity (g/capita/day),1978,g/capita/day,133.51
United Kingdom,Fat supply quantity (g/capita/day),1983,g/capita/day,135.26
United Kingdom,Fat supply quantity (g/capita/day),1988,g/capita/day,136.71
United Kingdom,Fat supply quantity (g/capita/day),1993,g/capita/day,141.39
United Kingdom,Fat supply quantity (g/capita/day),1998,g/capita/day,141.49
United Kingdom,Fat supply quantity (g/capita/day),2003,g/capita/day,133.36
United Kingdom,Fat supply quantity (g/capita/day),2008,g/capita/day,140.14
United Kingdom,Fat supply quantity (g/capita/day),2013,g/capita/day,138.42
United Republic of Tanzania,Food supply (kcal/capita/day),1963,kcal/capita/day,1782
United Republic of Tanzania,Food supply (kcal/capita/day),1968,kcal/capita/day,1707
United Republic of Tanzania,Food supply (kcal/capita/day),1973,kcal/capita/day,1815
United Republic of Tanzania,Food supply (kcal/capita/day),1978,kcal/capita/day,2206
United Republic of Tanzania,Food supply (kcal/capita/day),1983,kcal/capita/day,2202
United Republic of Tanzania,Food supply (kcal/capita/day),1988,kcal/capita/day,2219
United Republic of Tanzania,Food supply (kcal/capita/day),1993,kcal/capita/day,2100
United Republic of Tanzania,Food supply (kcal/capita/day),1998,kcal/capita/day,2077
United Republic of Tanzania,Food supply (kcal/capita/day),2003,kcal/capita/day,1983
United Republic of Tanzania,Food supply (kcal/capita/day),2008,kcal/capita/day,2132
United Republic of Tanzania,Food supply (kcal/capita/day),2013,kcal/capita/day,2208
United Republic of Tanzania,Protein supply quantity (g/capita/day),1963,g/capita/day,42.39
United Republic of Tanzania,Protein supply quantity (g/capita/day),1968,g/capita/day,42.33
United Republic of Tanzania,Protein supply quantity (g/capita/day),1973,g/capita/day,43.35
United Republic of Tanzania,Protein supply quantity (g/capita/day),1978,g/capita/day,55.17
United Republic of Tanzania,Protein supply quantity (g/capita/day),1983,g/capita/day,53.48
United Republic of Tanzania,Protein supply quantity (g/capita/day),1988,g/capita/day,56.41
United Republic of Tanzania,Protein supply quantity (g/capita/day),1993,g/capita/day,53.47
United Republic of Tanzania,Protein supply quantity (g/capita/day),1998,g/capita/day,54.33
United Republic of Tanzania,Protein supply quantity (g/capita/day),2003,g/capita/day,52.13
United Republic of Tanzania,Protein supply quantity (g/capita/day),2008,g/capita/day,53.46
United Republic of Tanzania,Protein supply quantity (g/capita/day),2013,g/capita/day,57.8
United Republic of Tanzania,Fat supply quantity (g/capita/day),1963,g/capita/day,23.34
United Republic of Tanzania,Fat supply quantity (g/capita/day),1968,g/capita/day,27.75
United Republic of Tanzania,Fat supply quantity (g/capita/day),1973,g/capita/day,27.82
United Republic of Tanzania,Fat supply quantity (g/capita/day),1978,g/capita/day,31.76
United Republic of Tanzania,Fat supply quantity (g/capita/day),1983,g/capita/day,30.01
United Republic of Tanzania,Fat supply quantity (g/capita/day),1988,g/capita/day,34.39
United Republic of Tanzania,Fat supply quantity (g/capita/day),1993,g/capita/day,32.25
United Republic of Tanzania,Fat supply quantity (g/capita/day),1998,g/capita/day,31.27
United Republic of Tanzania,Fat supply quantity (g/capita/day),2003,g/capita/day,38.39
United Republic of Tanzania,Fat supply quantity (g/capita/day),2008,g/capita/day,41.35
United Republic of Tanzania,Fat supply quantity (g/capita/day),2013,g/capita/day,46.14
United States of America,Food supply (kcal/capita/day),1963,kcal/capita/day,2860
United States of America,Food supply (kcal/capita/day),1968,kcal/capita/day,3001
United States of America,Food supply (kcal/capita/day),1973,kcal/capita/day,3040
United States of America,Food supply (kcal/capita/day),1978,kcal/capita/day,3155
United States of America,Food supply (kcal/capita/day),1983,kcal/capita/day,3230
United States of America,Food supply (kcal/capita/day),1988,kcal/capita/day,3458
United States of America,Food supply (kcal/capita/day),1993,kcal/capita/day,3605
United States of America,Food supply (kcal/capita/day),1998,kcal/capita/day,3658
United States of America,Food supply (kcal/capita/day),2003,kcal/capita/day,3777
United States of America,Food supply (kcal/capita/day),2008,kcal/capita/day,3700
United States of America,Food supply (kcal/capita/day),2013,kcal/capita/day,3682
United States of America,Protein supply quantity (g/capita/day),1963,g/capita/day,95.6
United States of America,Protein supply quantity (g/capita/day),1968,g/capita/day,99.72
United States of America,Protein supply quantity (g/capita/day),1973,g/capita/day,97.4
United States of America,Protein supply quantity (g/capita/day),1978,g/capita/day,99.46
United States of America,Protein supply quantity (g/capita/day),1983,g/capita/day,100.63
United States of America,Protein supply quantity (g/capita/day),1988,g/capita/day,107.11
United States of America,Protein supply quantity (g/capita/day),1993,g/capita/day,110.46
United States of America,Protein supply quantity (g/capita/day),1998,g/capita/day,112.91
United States of America,Protein supply quantity (g/capita/day),2003,g/capita/day,114.56
United States of America,Protein supply quantity (g/capita/day),2008,g/capita/day,112.89
United States of America,Protein supply quantity (g/capita/day),2013,g/capita/day,109.6
United States of America,Fat supply quantity (g/capita/day),1963,g/capita/day,110.71
United States of America,Fat supply quantity (g/capita/day),1968,g/capita/day,117.6
United States of America,Fat supply quantity (g/capita/day),1973,g/capita/day,116.68
United States of America,Fat supply quantity (g/capita/day),1978,g/capita/day,127.01
United States of America,Fat supply quantity (g/capita/day),1983,g/capita/day,134.85
United States of America,Fat supply quantity (g/capita/day),1988,g/capita/day,141.62
United States of America,Fat supply quantity (g/capita/day),1993,g/capita/day,143.42
United States of America,Fat supply quantity (g/capita/day),1998,g/capita/day,142.84
United States of America,Fat supply quantity (g/capita/day),2003,g/capita/day,158.62
United States of America,Fat supply quantity (g/capita/day),2008,g/capita/day,161.37
United States of America,Fat supply quantity (g/capita/day),2013,g/capita/day,161.54
Uruguay,Food supply (kcal/capita/day),1963,kcal/capita/day,2772
Uruguay,Food supply (kcal/capita/day),1968,kcal/capita/day,2718
Uruguay,Food supply (kcal/capita/day),1973,kcal/capita/day,2739
Uruguay,Food supply (kcal/capita/day),1978,kcal/capita/day,2701
Uruguay,Food supply (kcal/capita/day),1983,kcal/capita/day,2571
Uruguay,Food supply (kcal/capita/day),1988,kcal/capita/day,2590
Uruguay,Food supply (kcal/capita/day),1993,kcal/capita/day,2746
Uruguay,Food supply (kcal/capita/day),1998,kcal/capita/day,2821
Uruguay,Food supply (kcal/capita/day),2003,kcal/capita/day,2835
Uruguay,Food supply (kcal/capita/day),2008,kcal/capita/day,2958
Uruguay,Food supply (kcal/capita/day),2013,kcal/capita/day,3050
Uruguay,Protein supply quantity (g/capita/day),1963,g/capita/day,85.02
Uruguay,Protein supply quantity (g/capita/day),1968,g/capita/day,84.48
Uruguay,Protein supply quantity (g/capita/day),1973,g/capita/day,81.55
Uruguay,Protein supply quantity (g/capita/day),1978,g/capita/day,83.37
Uruguay,Protein supply quantity (g/capita/day),1983,g/capita/day,76.77
Uruguay,Protein supply quantity (g/capita/day),1988,g/capita/day,79.5
Uruguay,Protein supply quantity (g/capita/day),1993,g/capita/day,84.29
Uruguay,Protein supply quantity (g/capita/day),1998,g/capita/day,84.45
Uruguay,Protein supply quantity (g/capita/day),2003,g/capita/day,81.05
Uruguay,Protein supply quantity (g/capita/day),2008,g/capita/day,89.43
Uruguay,Protein supply quantity (g/capita/day),2013,g/capita/day,92.44
Uruguay,Fat supply quantity (g/capita/day),1963,g/capita/day,107.14
Uruguay,Fat supply quantity (g/capita/day),1968,g/capita/day,109.54
Uruguay,Fat supply quantity (g/capita/day),1973,g/capita/day,102
Uruguay,Fat supply quantity (g/capita/day),1978,g/capita/day,103.52
Uruguay,Fat supply quantity (g/capita/day),1983,g/capita/day,89.53
Uruguay,Fat supply quantity (g/capita/day),1988,g/capita/day,93.54
Uruguay,Fat supply quantity (g/capita/day),1993,g/capita/day,99.47
Uruguay,Fat supply quantity (g/capita/day),1998,g/capita/day,97.18
Uruguay,Fat supply quantity (g/capita/day),2003,g/capita/day,93.01
Uruguay,Fat supply quantity (g/capita/day),2008,g/capita/day,101.57
Uruguay,Fat supply quantity (g/capita/day),2013,g/capita/day,106
USSR,Food supply (kcal/capita/day),1963,kcal/capita/day,3204
USSR,Food supply (kcal/capita/day),1968,kcal/capita/day,3300
USSR,Food supply (kcal/capita/day),1973,kcal/capita/day,3325
USSR,Food supply (kcal/capita/day),1978,kcal/capita/day,3387
USSR,Food supply (kcal/capita/day),1983,kcal/capita/day,3386
USSR,Food supply (kcal/capita/day),1988,kcal/capita/day,3395
USSR,Protein supply quantity (g/capita/day),1963,g/capita/day,99.73
USSR,Protein supply quantity (g/capita/day),1968,g/capita/day,100.12
USSR,Protein supply quantity (g/capita/day),1973,g/capita/day,102.38
USSR,Protein supply quantity (g/capita/day),1978,g/capita/day,104.59
USSR,Protein supply quantity (g/capita/day),1983,g/capita/day,103.02
USSR,Protein supply quantity (g/capita/day),1988,g/capita/day,106.75
USSR,Fat supply quantity (g/capita/day),1963,g/capita/day,77.1
USSR,Fat supply quantity (g/capita/day),1968,g/capita/day,85.53
USSR,Fat supply quantity (g/capita/day),1973,g/capita/day,89.14
USSR,Fat supply quantity (g/capita/day),1978,g/capita/day,94.24
USSR,Fat supply quantity (g/capita/day),1983,g/capita/day,97.49
USSR,Fat supply quantity (g/capita/day),1988,g/capita/day,105.42
Uzbekistan,Food supply (kcal/capita/day),1993,kcal/capita/day,2707
Uzbekistan,Food supply (kcal/capita/day),1998,kcal/capita/day,2499
Uzbekistan,Food supply (kcal/capita/day),2003,kcal/capita/day,2351
Uzbekistan,Food supply (kcal/capita/day),2008,kcal/capita/day,2597
Uzbekistan,Food supply (kcal/capita/day),2013,kcal/capita/day,2760
Uzbekistan,Protein supply quantity (g/capita/day),1993,g/capita/day,78.29
Uzbekistan,Protein supply quantity (g/capita/day),1998,g/capita/day,70.03
Uzbekistan,Protein supply quantity (g/capita/day),2003,g/capita/day,71.04
Uzbekistan,Protein supply quantity (g/capita/day),2008,g/capita/day,76.69
Uzbekistan,Protein supply quantity (g/capita/day),2013,g/capita/day,83.43
Uzbekistan,Fat supply quantity (g/capita/day),1993,g/capita/day,73.31
Uzbekistan,Fat supply quantity (g/capita/day),1998,g/capita/day,72.45
Uzbekistan,Fat supply quantity (g/capita/day),2003,g/capita/day,62.22
Uzbekistan,Fat supply quantity (g/capita/day),2008,g/capita/day,66.82
Uzbekistan,Fat supply quantity (g/capita/day),2013,g/capita/day,73.22
Vanuatu,Food supply (kcal/capita/day),1963,kcal/capita/day,2537
Vanuatu,Food supply (kcal/capita/day),1968,kcal/capita/day,2532
Vanuatu,Food supply (kcal/capita/day),1973,kcal/capita/day,2583
Vanuatu,Food supply (kcal/capita/day),1978,kcal/capita/day,2618
Vanuatu,Food supply (kcal/capita/day),1983,kcal/capita/day,2632
Vanuatu,Food supply (kcal/capita/day),1988,kcal/capita/day,2589
Vanuatu,Food supply (kcal/capita/day),1993,kcal/capita/day,2519
Vanuatu,Food supply (kcal/capita/day),1998,kcal/capita/day,2718
Vanuatu,Food supply (kcal/capita/day),2003,kcal/capita/day,2753
Vanuatu,Food supply (kcal/capita/day),2008,kcal/capita/day,2864
Vanuatu,Food supply (kcal/capita/day),2013,kcal/capita/day,2836
Vanuatu,Protein supply quantity (g/capita/day),1963,g/capita/day,61.21
Vanuatu,Protein supply quantity (g/capita/day),1968,g/capita/day,62.82
Vanuatu,Protein supply quantity (g/capita/day),1973,g/capita/day,68.98
Vanuatu,Protein supply quantity (g/capita/day),1978,g/capita/day,66.29
Vanuatu,Protein supply quantity (g/capita/day),1983,g/capita/day,62.53
Vanuatu,Protein supply quantity (g/capita/day),1988,g/capita/day,59.64
Vanuatu,Protein supply quantity (g/capita/day),1993,g/capita/day,58.05
Vanuatu,Protein supply quantity (g/capita/day),1998,g/capita/day,63.31
Vanuatu,Protein supply quantity (g/capita/day),2003,g/capita/day,63.92
Vanuatu,Protein supply quantity (g/capita/day),2008,g/capita/day,68.9
Vanuatu,Protein supply quantity (g/capita/day),2013,g/capita/day,69.68
Vanuatu,Fat supply quantity (g/capita/day),1963,g/capita/day,89.42
Vanuatu,Fat supply quantity (g/capita/day),1968,g/capita/day,87.59
Vanuatu,Fat supply quantity (g/capita/day),1973,g/capita/day,94.81
Vanuatu,Fat supply quantity (g/capita/day),1978,g/capita/day,96.95
Vanuatu,Fat supply quantity (g/capita/day),1983,g/capita/day,98.39
Vanuatu,Fat supply quantity (g/capita/day),1988,g/capita/day,94.13
Vanuatu,Fat supply quantity (g/capita/day),1993,g/capita/day,104.21
Vanuatu,Fat supply quantity (g/capita/day),1998,g/capita/day,94.81
Vanuatu,Fat supply quantity (g/capita/day),2003,g/capita/day,93.29
Vanuatu,Fat supply quantity (g/capita/day),2008,g/capita/day,101.28
Vanuatu,Fat supply quantity (g/capita/day),2013,g/capita/day,105.01
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),1963,kcal/capita/day,2105
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),1968,kcal/capita/day,2267
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),1973,kcal/capita/day,2265
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),1978,kcal/capita/day,2598
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),1983,kcal/capita/day,2612
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),1988,kcal/capita/day,2765
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),1993,kcal/capita/day,2401
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),1998,kcal/capita/day,2354
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),2003,kcal/capita/day,2415
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),2008,kcal/capita/day,2808
Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),2013,kcal/capita/day,2631
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),1963,g/capita/day,54.13
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),1968,g/capita/day,55.97
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),1973,g/capita/day,57.77
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),1978,g/capita/day,67.31
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),1983,g/capita/day,66.46
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),1988,g/capita/day,68.67
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),1993,g/capita/day,59.76
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),1998,g/capita/day,62.42
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),2003,g/capita/day,63.96
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),2008,g/capita/day,78.75
Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),2013,g/capita/day,73.01
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),1963,g/capita/day,51.06
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),1968,g/capita/day,53.9
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),1973,g/capita/day,53.95
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),1978,g/capita/day,70.24
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),1983,g/capita/day,76.82
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),1988,g/capita/day,83.9
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),1993,g/capita/day,69.92
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),1998,g/capita/day,65.39
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),2003,g/capita/day,68.36
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),2008,g/capita/day,88.17
Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),2013,g/capita/day,82.49
Viet Nam,Food supply (kcal/capita/day),1963,kcal/capita/day,1957
Viet Nam,Food supply (kcal/capita/day),1968,kcal/capita/day,1935
Viet Nam,Food supply (kcal/capita/day),1973,kcal/capita/day,1965
Viet Nam,Food supply (kcal/capita/day),1978,kcal/capita/day,1775
Viet Nam,Food supply (kcal/capita/day),1983,kcal/capita/day,1980
Viet Nam,Food supply (kcal/capita/day),1988,kcal/capita/day,1993
Viet Nam,Food supply (kcal/capita/day),1993,kcal/capita/day,2026
Viet Nam,Food supply (kcal/capita/day),1998,kcal/capita/day,2113
Viet Nam,Food supply (kcal/capita/day),2003,kcal/capita/day,2416
Viet Nam,Food supply (kcal/capita/day),2008,kcal/capita/day,2615
Viet Nam,Food supply (kcal/capita/day),2013,kcal/capita/day,2745
Viet Nam,Protein supply quantity (g/capita/day),1963,g/capita/day,47.23
Viet Nam,Protein supply quantity (g/capita/day),1968,g/capita/day,46.71
Viet Nam,Protein supply quantity (g/capita/day),1973,g/capita/day,46.28
Viet Nam,Protein supply quantity (g/capita/day),1978,g/capita/day,42.6
Viet Nam,Protein supply quantity (g/capita/day),1983,g/capita/day,45.69
Viet Nam,Protein supply quantity (g/capita/day),1988,g/capita/day,46.42
